Codigo;Município;Area;Densidade;Distancia;RendaperCapita;Gini;Intensidadedapobreza;IDH;Populacaototal
354640;Santa Cruz do Rio Pardo (SP);1119,1;36,5;314,4171023;347,45;0,54;29,82;0,811;40919
431680;Santa Cruz do Sul (RS);617,1;174,2;120,4363607;386,21;0,54;39,56;0,817;107632
220915;Santa Cruz dos Milagres (PI);1020,5;3,3;122,2200279;66,53;0,6;62,02;0,588;3334
315750;Santa Efigênia de Minas (MG);132,6;37,1;192,6296209;99,99;0,6;55,51;0,667;4924
354650;Santa Ernestina (SP);135,3;42,5;293,4811956;236,55;0,48;36,04;0,77;5741
412340;Santa Fé (PR);277,8;31,9;369,2409698;244,23;0,51;29,58;0,773;8870
521925;Santa Fé de Goiás (GO);1164,6;3,5;221,9664396;157,14;0,48;37,2;0,714;4083
315760;Santa Fé de Minas (MG);2926,5;1,4;380,0027382;84,38;0,58;57,77;0,622;4192
171886;Santa Fé do Araguaia (TO);1683,9;3,3;337,1753834;112,22;0,62;57,2;0,657;5507
354660;Santa Fé do Sul (SP);208,9;126,7;577,1416089;359,58;0,58;40,66;0,809;26512
220920;Santa Filomena (PI);5391,2;1,1;564,0479466;71,77;0,58;58,75;0,618;6031
261255;Santa Filomena (PE);843,9;14,4;631,013125;50,24;0,65;70,84;0,582;12115
210975;Santa Filomena do Maranhão (MA);343,7;14,1;331,3736185;59,33;0,56;61,33;0,533;4667
354670;Santa Gertrudes (SP);97,9;162,4;151,8501975;285,99;0,43;38,92;0,782;15906
210980;Santa Helena (MA);2538,9;12,2;115,5697587;85,38;0,63;57,04;0,6;30860
251330;Santa Helena (PB);209,7;29,4;418,7293159;93,59;0,56;52,96;0,624;6170
412350;Santa Helena (PR);754,7;27,1;512,8536011;256,81;0,59;46,01;0,799;20491
421555;Santa Helena (SC);80,7;32;506,0611227;204;0,52;36,49;0,787;2588
521930;Santa Helena de Goiás (GO);1131,5;30,5;190,3123636;220,85;0,5;34,21;0,747;34545
315765;Santa Helena de Minas (MG);277,9;20,7;466,9182658;83,33;0,6;55,8;0,594;5753
210990;Santa Inês (MA);334,9;203,5;173,9044209;125,24;0,59;46,53;0,671;68321
251335;Santa Inês (PB);321;11;410,6225819;49,38;0,57;67,24;0,553;3548
292790;Santa Inês (BA);357,6;30,8;145,9692302;100,7;0,53;47,45;0,651;11027
412360;Santa Inês (PR);127,6;16,4;409,0628032;191,46;0,49;32,47;0,726;2099
354680;Santa Isabel (SP);362,4;120;49,54681151;273,19;0,53;43,38;0,766;43740
521935;Santa Isabel (GO);809,6;4,4;154,5653887;157,42;0,5;38,78;0,72;3592
412370;Santa Isabel do Ivaí (PR);348,3;26,3;480,3158092;204,66;0,54;38,04;0,758;9154
150650;Santa Isabel do Pará (PA);720,9;59,6;41,90711278;123,11;0,57;47,17;0,721;43227
130360;Santa Isabel do Rio Negro (AM);63127,2;0,2;629,9368128;56,12;0,69;73,95;0,548;10561
412380;Santa Izabel do Oeste (PR);321,9;36,4;424,1396838;202,36;0,57;36,4;0,767;11711
315770;Santa Juliana (MG);729,5;11,1;377,9249159;275,09;0,54;28,73;0,786;8078
320450;Santa Leopoldina (ES);712,8;17,5;31,42721224;149,56;0,56;45,38;0,711;12463
220930;Santa Luz (PI);1110,6;4,3;453,7201381;71,91;0,51;53,8;0,641;4780
211000;Santa Luzia (MA);6322,5;11,5;230,04257;65,91;0,57;57,63;0,556;69271
251340;Santa Luzia (PB);443,6;31,6;228,364599;117,54;0,53;49,43;0,676;14012
292805;Santa Luzia (BA);788,1;19,6;287,1590464;70,21;0,45;47,85;0,583;15503
315780;Santa Luzia (MG);234,4;788,1;12,15723407;192,36;0,47;42,44;0,754;184903
110029;Santa Luzia d'Oeste (RO);1187,7;9,8;416,2087486;120,17;0,5;48,68;0,679;11603
280630;Santa Luzia do Itanhy (SE);336,2;40,9;63,80516158;57,14;0,53;57,37;0,545;13948
270790;Santa Luzia do Norte (AL);28,7;222,3;11,82579433;85,9;0,56;52,79;0,632;6388
150655;Santa Luzia do Pará (PA);1278,3;15,2;173,6433652;64,93;0,59;59,28;0,594;19400
211003;Santa Luzia do Paruá (MA);2368,3;9,1;163,5512508;60,15;0,52;56,18;0,616;20058
354690;Santa Lúcia (SP);152,7;51,4;254,7810691;212,81;0,46;37,01;0,782;7853
412382;Santa Lúcia (PR);172,9;23,9;430,8506285;189,65;0,58;44,16;0,725;4126
315790;Santa Margarida (MG);256,9;53,3;188,7444599;216,9;0,6;41,38;0,696;13713
240933;Santa Maria (RN);217,1;17,4;53,95838038;85,29;0,57;55,21;0,627;3778
431690;Santa Maria (RS);1825,2;133,4;251,3484641;429,25;0,57;39,8;0,845;243611
261260;Santa Maria da Boa Vista (PE);2977,8;12,3;549,8695355;104,22;0,64;55,51;0,669;36914
354700;Santa Maria da Serra (SP);257,1;18;190,2443965;232,26;0,47;32,49;0,78;4673
292810;Santa Maria da Vitória (BA);1898;21,7;617,0939588;96,42;0,67;65,9;0,669;41261
150658;Santa Maria das Barreiras (PA);10373,4;1,1;833,1380862;112,9;0,62;57,32;0,653;10955
315800;Santa Maria de Itabira (MG);511,2;18,7;97,24378485;152,71;0,58;40,47;0,7;10346
320455;Santa Maria de Jetibá (ES);736,3;39;52,58424805;210,19;0,63;51,51;0,724;28774
261270;Santa Maria do Cambucá (PE);94,5;124,3;114,852557;71,49;0,63;63,73;0,566;11739
431695;Santa Maria do Herval (RS);132,6;44,4;63,69316032;247,76;0,36;26,43;0,806;5891
412385;Santa Maria do Oeste (PR);848,8;16,1;266,0479721;99,21;0,54;52,14;0,662;13639
150660;Santa Maria do Pará (PA);459,8;45,3;103,7341204;123,2;0,57;49,33;0,651;20850
315810;Santa Maria do Salto (MG);443,6;11,9;564,7360185;107,94;0,61;50,72;0,633;5438
315820;Santa Maria do Suaçuí (MG);625,6;22,9;242,7550138;127,57;0,61;52,09;0,648;14350
171888;Santa Maria do Tocantins (TO);1411,8;1,6;163,2546935;83,5;0,57;58,12;0,616;2226
330460;Santa Maria Madalena (RJ);817,7;12,6;162,1374509;203,24;0,53;32,44;0,734;10476
412390;Santa Mariana (PR);424,9;31,7;282,7401815;202,61;0,52;33,29;0,751;13470
354710;Santa Mercedes (SP);167,3;16,8;579,5678316;193,48;0,55;44,22;0,741;2803
412395;Santa Mônica (PR);260,1;12,2;466,2820186;132,66;0,53;44,21;0,7;3190
231220;Santa Quitéria (CE);4270,5;9,9;191,5124615;81,63;0,66;63,78;0,642;42375
211010;Santa Quitéria do Maranhão (MA);1855,4;15,1;223,5440277;64,01;0,61;60,4;0,561;28150
211020;Santa Rita (MA);769,8;32,4;68,27541405;67,03;0,66;65,3;0,592;24922
251370;Santa Rita (PB);765,6;150,9;12,68089808;105,07;0,51;48,71;0,659;115844
354740;Santa Rita d'Oeste (SP);210,8;12,8;574,8490937;187,46;0,5;34,05;0,752;2695
315920;Santa Rita de Caldas (MG);503,3;18,4;348,5369464;239,44;0,53;33,91;0,768;9278
292840;Santa Rita de Cássia (BA);6094,6;3,9;688,4288493;74,7;0,71;70,53;0,651;24026
315940;Santa Rita de Ibitipoca (MG);324,9;11,9;194,0623235;134,81;0,55;43,22;0,69;3847
315930;Santa Rita de Jacutinga (MG);438,6;11,9;259,5327468;182,6;0,51;37,89;0,736;5218
315935;Santa Rita de Minas (MG);67,8;85,5;190,7532111;155,74;0,54;40,89;0,681;5795
521940;Santa Rita do Araguaia (GO);1366,3;3,7;425,9471067;208,77;0,55;40,07;0,756;5087
315950;Santa Rita do Itueto (MG);488,1;12,4;274,414726;144,31;0,54;40,41;0,691;6061
521945;Santa Rita do Novo Destino (GO);959,1;3,2;172,1657984;139,49;0,55;41,47;0,684;3025
500755;Santa Rita do Pardo (MS);6158,1;1,1;211,2893959;174,18;0,51;32,31;0,722;6640
354750;Santa Rita do Passa Quatro (SP);754,9;34,8;221,7441567;471,37;0,57;36,29;0,832;26138
315960;Santa Rita do Sapucaí (MG);351,8;88,7;325,6297047;315,32;0,59;32,47;0,789;31264
171889;Santa Rita do Tocantins (TO);3287,9;0,6;99,88152711;115,69;0,56;49,49;0,663;1852
431720;Santa Rosa (RS);488,4;133,2;396,9995412;309,38;0,56;43,71;0,831;65016
315970;Santa Rosa da Serra (MG);297,2;10,5;212,7160973;203,04;0,49;34,83;0,745;3114
521950;Santa Rosa de Goiás (GO);171,6;20,7;70,79081085;165,59;0,55;38,71;0,715;3548
280650;Santa Rosa de Lima (SE);66,2;53,9;32,31823947;74,69;0,51;51,73;0,628;3595
421560;Santa Rosa de Lima (SC);184,6;10,9;75,16795828;211,43;0,49;40,68;0,795;2007
354760;Santa Rosa de Viterbo (SP);290,4;73,8;242,3488383;298;0,54;37,8;0,804;21435
220937;Santa Rosa do Piauí (PI);352,8;14,8;198,3248496;74,01;0,6;59,11;0,584;5223
120043;Santa Rosa do Purus (AC);6049,7;0,4;299,9753801;45,12;0,68;74,9;0,525;2246
421565;Santa Rosa do Sul (SC);164,4;47,5;204,7188749;204,64;0,47;39,92;0,762;7810
171890;Santa Rosa do Tocantins (TO);1803,4;2,3;144,3228347;86,33;0,65;61,58;0,652;4316
354765;Santa Salete (SP);79,4;17,4;556,026604;192,02;0,46;32,25;0,772;1379
320460;Santa Teresa (ES);711,1;29;50,58150187;271,54;0,57;34,44;0,789;20622
251380;Santa Teresinha (PB);304,4;15,5;285,4736765;71,38;0,51;52,88;0,586;4728
292850;Santa Teresinha (BA);713,1;12,2;111,835539;73,18;0,5;51,15;0,628;8696
431725;Santa Tereza (RS);77,7;22,8;107,6940877;288,09;0,44;42,74;0,825;1768
521960;Santa Tereza de Goiás (GO);797,6;5,9;330,4658467;189,89;0,61;44;0,729;4697
412402;Santa Tereza do Oeste (PR);348,7;30,8;440,1961501;174,45;0,46;42,16;0,735;10754
171900;Santa Tereza do Tocantins (TO);543,9;3,9;58,81654001;75,51;0,62;65,48;0,668;2114
261280;Santa Terezinha (PE);219,5;46,6;295,8779385;75,51;0,55;58,71;0,602;10251
421567;Santa Terezinha (SC);722,2;12,2;170,4645177;157;0,62;44,61;0,738;8840
510777;Santa Terezinha (MT);6477;1;831,1975463;114,86;0,6;63,22;0,665;6270
521970;Santa Terezinha de Goiás (GO);1192;10,1;253,6764433;158,75;0,59;39,5;0,721;12015
412405;Santa Terezinha de Itaipu (PR);289;63,5;523,514249;265,26;0,56;47,6;0,778;18368
421568;Santa Terezinha do Progresso (SC);113,2;30,1;472,8651542;172,91;0,53;49,92;0,745;3416
172000;Santa Terezinha do Tocantins (TO);276,7;8,9;421,1088816;59,59;0,58;60,66;0,585;2455
315980;Santa Vitória (MG);3021,7;5,4;655,4715157;229,31;0,57;35,25;0,76;16365
431730;Santa Vitória do Palmar (RS);5242,7;6,4;436,8211472;406,43;0,8;38,22;0,799;33304
292800;Santaluz (BA);1603,6;19,3;212,4336183;116,12;0,65;52,22;0,646;30955
160060;Santana (AP);1599,7;50,1;16,80265079;162,39;0,64;50,26;0,742;80439
292820;Santana (BA);2006,9;12;599,8721167;97,98;0,64;61,84;0,645;24139
431700;Santana da Boa Vista (RS);1461,9;5,9;203,2089891;152,94;0,62;53,27;0,724;8621
354720;Santana da Ponte Pensa (SP);130,3;14,5;563,9284485;215,5;0,49;33,53;0,753;1894
315830;Santana da Vargem (MG);173,2;43,4;226,6441635;249,37;0,53;28,79;0,749;7521
315840;Santana de Cataguases (MG);163;20,6;218,7892912;166,95;0,51;32,18;0,739;3360
251350;Santana de Mangueira (PB);460,2;12,5;385,4325038;53,44;0,53;62,26;0,557;5773
354730;Santana de Parnaíba (SP);181,6;411,5;30,97431454;762,05;0,73;57,41;0,853;74828
315850;Santana de Pirapama (MG);1223,7;7;90,57839622;120,3;0,54;45,86;0,679;8616
231200;Santana do Acaraú (CE);1017,7;25,7;187,2685548;79,14;0,68;62,29;0,619;26198
150670;Santana do Araguaia (PA);11639,2;2,7;924,6123285;121,08;0,62;59,86;0,69;31218
231210;Santana do Cariri (CE);806,5;20,9;407,6780747;59,06;0,66;67,38;0,609;16847
315860;Santana do Deserto (MG);182,6;20,6;250,8063091;171,07;0,5;37,29;0,744;3774
315870;Santana do Garambéu (MG);203,3;9,7;198,8339787;128,96;0,54;42,65;0,682;1982
270800;Santana do Ipanema (AL);439,6;94,2;168,5452147;94,67;0,71;63,59;0,616;41485
412400;Santana do Itararé (PR);252,5;22,3;189,3513821;165,45;0,58;43,52;0,696;5638
315880;Santana do Jacaré (MG);106;41,5;171,501372;180,26;0,51;31,32;0,7;4408
431710;Santana do Livramento (RS);6963,2;13;423,0001372;307,2;0,61;39,65;0,803;90849
315890;Santana do Manhuaçu (MG);347,9;24,7;214,5736074;152,91;0,48;35,93;0,669;8607
211023;Santana do Maranhão (MA);1402,5;7,8;219,7416225;38,41;0,57;67,28;0,488;10944
241140;Santana do Matos (RN);1445,5;11;160,9678525;70,98;0,57;58,69;0,594;15987
270810;Santana do Mundaú (AL);226,4;50,9;76,89167754;65,57;0,56;56,79;0,558;11534
315895;Santana do Paraíso (MG);276,4;65,6;153,6786186;144,95;0,52;46,94;0,712;18155
220935;Santana do Piauí (PI);155,7;29,5;250,54358;70,13;0,52;55,53;0,577;4595
315900;Santana do Riacho (MG);678,8;5,5;76,33758945;146,76;0,57;45,84;0,685;3739
280640;Santana do São Francisco (SE);47;130,4;85,52683075;70,08;0,55;57,04;0,579;6135
241142;Santana do Seridó (RN);170,5;13,9;200,2404421;104,09;0,47;42,62;0,684;2377
251360;Santana dos Garrotes (PB);275,4;28,6;345,5479129;66,87;0,53;59,26;0,619;7882
315910;Santana dos Montes (MG);197;20;111,350004;101,32;0,52;47,39;0,692;3944
292830;Santanópolis (BA);212,2;40,7;112,8246893;67,24;0,54;56,14;0,627;8644
150680;Santarém (PA);24422,5;10,8;697,6552588;139,9;0,62;51,81;0,746;262538
251365;Santarém (PB);61,4;41,9;404,6516814;75,87;0,53;53,57;0,579;2568
150690;Santarém Novo (PA);230,5;23,6;136,213295;84,06;0,6;54,5;0,642;5434
431740;Santiago (RS);3264,3;16;363,5527372;304,66;0,57;37,26;0,816;52138
421569;Santiago do Sul (SC);74,2;22,9;422,667424;175,19;0,58;54,93;0,772;1696
510726;Santo Afonso (MT);1172;2,6;155,9405524;162,06;0,59;54;0,728;3098
292860;Santo Amaro (BA);524;111,4;51,90698604;122,74;0,54;45,59;0,684;58414
421570;Santo Amaro da Imperatriz (SC);353;44,4;24,79597622;287,39;0,46;37,59;0,843;15708
280660;Santo Amaro das Brotas (SE);237,9;44,9;13,69822503;88,36;0,56;53,91;0,655;10670
211027;Santo Amaro do Maranhão (MA);1253,9;7,7;116,5003009;35,13;0,58;70,08;0,512;9612
354770;Santo Anastácio (SP);197,5;105;542,7581968;261,49;0,54;40,31;0,792;20749
251385;Santo André (PB);227,2;12,2;195,4810807;94,99;0,53;46,06;0,626;2800
354780;Santo André (SP);175,2;3701,2;16,30094211;512,87;0,53;53,14;0,835;649331
241150;Santo Antônio (RN);295;68,1;64,63563888;102,68;0,66;60,91;0,655;20107
354790;Santo Antônio da Alegria (SP);310,5;18,5;278,5423431;262,49;0,52;29,24;0,77;5764
521971;Santo Antônio da Barra (GO);453,1;8,9;176,3010767;168,51;0,53;37,65;0,746;4052
431760;Santo Antônio da Patrulha (RS);1069,3;34,6;72,42988205;219,92;0,47;40,37;0,77;37035
412410;Santo Antônio da Platina (PR);722,4;55,3;250,6000098;241,66;0,55;37,35;0,745;39943
431770;Santo Antônio das Missões (RS);1687,1;7,5;422,7892088;175,68;0,61;47,87;0,764;12691
521973;Santo Antônio de Goiás (GO);133,3;23,3;22,50266263;215,35;0,52;35,1;0,749;3106
292870;Santo Antônio de Jesus (BA);252,9;305,8;81,21408106;157,41;0,58;45,55;0,729;77368
220940;Santo Antônio de Lisboa (PI);406,9;12,7;272,4340031;119,82;0,56;50,17;0,619;5154
330470;Santo Antônio de Pádua (RJ);615,2;62,9;184,8093269;242,03;0,55;30,71;0,754;38692
354800;Santo Antônio de Posse (SP);154,5;117,4;108,599313;319,23;0,55;34,73;0,79;18124
315990;Santo Antônio do Amparo (MG);493,1;32,7;160,6246555;182,74;0,53;31,14;0,726;16109
354805;Santo Antônio do Aracanguá (SP);1309,7;5,3;491,6736807;209,68;0,47;38,01;0,754;6929
316000;Santo Antônio do Aventureiro (MG);202,5;17,3;246,0556149;154,5;0,49;35,69;0,709;3514
412420;Santo Antônio do Caiuá (PR);219,2;13,1;431,801321;159,47;0,51;37,17;0,75;2878
521975;Santo Antônio do Descoberto (GO);941,6;54,9;134,5148167;141,71;0,52;49,23;0,709;51897
316010;Santo Antônio do Grama (MG);130,2;33,6;151,050245;143,64;0,55;38,78;0,693;4377
130370;Santo Antônio do Içá (AM);12363;2,3;878,2240703;46,49;0,69;73,96;0,525;28213
316020;Santo Antônio do Itambé (MG);304,8;15;164,8584339;78,95;0,55;51,94;0,635;4588
316030;Santo Antônio do Jacinto (MG);499;24,3;540,6317294;75,97;0,6;62,05;0,611;12144
354810;Santo Antônio do Jardim (SP);109,7;56,1;159,1876269;231,04;0,47;28,52;0,766;6154
510780;Santo Antônio do Leverger (MT);11868,1;1,3;30,07856384;164,46;0,65;54,69;0,717;15435
316040;Santo Antônio do Monte (MG);1132,6;20,7;142,9383283;298,76;0,49;26,34;0,779;23473
431755;Santo Antônio do Palma (RS);126,1;17,5;187,2701929;250,87;0,51;37,9;0,793;2207
412430;Santo Antônio do Paraíso (PR);167,6;16,6;255,8660301;170,31;0,53;44,84;0,715;2790
354820;Santo Antônio do Pinhal (SP);133,2;47,4;127,6563809;281,61;0,57;32,77;0,796;6328
431775;Santo Antônio do Planalto (RS);207,5;9,6;230,5723509;243,19;0,51;34,26;0,813;2001
316045;Santo Antônio do Retiro (MG);799,7;8,3;517,2013859;61,53;0,6;65,4;0,601;6655
316050;Santo Antônio do Rio Abaixo (MG);107,5;16,9;98,43285019;141,28;0,56;46,24;0,698;1823
412440;Santo Antônio do Sudoeste (PR);324,5;55;451,0369874;168,16;0,56;46,52;0,715;17870
150700;Santo Antônio do Tauá (PA);539,9;36,7;53,63400409;86,8;0,53;48,39;0,694;19835
211030;Santo Antônio dos Lopes (MA);472,9;30;259,9865124;70,49;0,52;54,19;0,576;14253
220945;Santo Antônio dos Milagres (PI);32,5;57,7;106,9380983;56,21;0,53;60,7;0,565;1876
431780;Santo Augusto (RS);417,7;34,5;346,5768416;218,11;0,59;45,41;0,766;14426
431750;Santo Ângelo (RS);676,6;113,4;351,736839;330,54;0,58;43,73;0,821;76745
431790;Santo Cristo (RS);362,6;41,1;414,3568041;221,18;0,5;40,88;0,803;14890
292880;Santo Estêvão (BA);366,5;112,2;100,2427643;90,09;0,57;54,57;0,649;41145
354830;Santo Expedito (SP);94,2;26,9;522,7025297;212,73;0,53;40,95;0,785;2526
431795;Santo Expedito do Sul (RS);125,5;21,4;239,5510158;174,86;0,51;40,52;0,74;2683
316060;Santo Hipólito (MG);432,1;8;171,2143921;111,76;0,6;49,17;0,671;3488
412450;Santo Inácio (PR);294,5;17,6;396,7775711;222,46;0,52;28,71;0,738;5188
220950;Santo Inácio do Piauí (PI);875,9;3,9;278,1245287;87,1;0,58;55,92;0,628;3447
354850;Santos (SP);280,9;1487,3;55,2226636;729,62;0,54;52,89;0,871;417983
316070;Santos Dumont (MG);639,1;72,7;186,9929039;217,05;0,55;40,93;0,766;46789
354840;Santópolis do Aguapeí (SP);127,9;29,8;449,6229934;193,72;0,49;37,8;0,774;3816
292960;Sapeaçu (BA);102,2;160,9;77,54720238;97,59;0,57;54,29;0,677;16450
510787;Sapezal (MT);12325;0,6;407,8934502;377,71;0,55;54,45;0,803;7866
251530;Sapé (PB);330,6;142;40,85917213;79,72;0,53;53,01;0,556;47353
431990;Sapiranga (RS);133,5;518,2;48,87320931;300,34;0,47;32,79;0,806;69189
412620;Sapopema (PR);672;10,2;214,0841681;126,21;0,5;41,38;0,698;6872
150775;Sapucaia (PA);1303,8;2,9;623,9587621;187,95;0,56;37,84;0,73;3796
330540;Sapucaia (RJ);541,7;31,7;105,3177127;249,97;0,56;35,22;0,742;17157
432000;Sapucaia do Sul (RS);58;2115,1;23,0932222;271,38;0,46;42,73;0,806;122751
316540;Sapucaí-Mirim (MG);285,5;19,1;374,5668899;209,17;0,54;38,17;0,757;5455
330550;Saquarema (RJ);355,6;147,5;71,46760482;266,64;0,55;42,93;0,762;52461
412625;Sarandi (PR);104,3;684,5;343,2631065;187,13;0,43;43,46;0,768;71422
432010;Sarandi (RS);342,8;52,9;284,5294684;292,42;0,56;38,2;0,791;18162
355110;Sarapuí (SP);355,3;22;121,5163148;262,64;0,6;35,88;0,756;7805
316550;Sardoá (MG);141,9;33,6;202,5233351;110,84;0,57;50,14;0,684;4775
355120;Sarutaiá (SP);141,8;26,3;291,6110315;169,52;0,5;35,53;0,719;3739
316553;Sarzedo (MG);62,1;277,6;31,25139912;184,11;0,45;36,67;0,748;17274
270890;Satuba (AL);42,7;294,1;15,03574759;129,55;0,56;50,57;0,705;12555
211172;Satubinha (MA);364,3;29,6;174,7295856;47,11;0,59;65,62;0,525;10815
292975;Saubara (BA);159,6;63,4;38,09946079;110,63;0,47;41,82;0,672;10193
412627;Saudade do Iguaçu (PR);151,3;30,5;336,7078875;253,51;0,65;45,27;0,781;4608
421730;Saudades (SC);200,2;41,3;446,2415452;235,84;0,5;39,34;0,831;8324
292980;Saúde (BA);501,7;22,9;306,3579338;79,78;0,59;58,52;0,616;11488
292970;Sátiro Dias (BA);688,6;24,9;152,6516617;50,46;0,61;68,64;0,549;17251
231230;São Benedito (CE);301,1;132,4;260,0579249;90,85;0,65;57,89;0,618;39894
211040;São Benedito do Rio Preto (MA);1130;14,7;124,010099;39,95;0,68;73,02;0,543;16442
261290;São Benedito do Sul (PE);209,3;50,1;144,4936559;58,55;0,57;60,31;0,549;10477
211050;São Bento (MA);585,3;54,4;60,38655033;66,89;0,54;56,82;0,592;31819
251390;São Bento (PB);256,7;101,8;293,9830196;112,25;0,5;44,5;0,638;26225
316080;São Bento Abade (MG);80,6;46,4;228,0742682;164,92;0,51;32,73;0,712;3737
251392;São Bento de Pombal (PB);154,8;23,1;316,9832078;76,42;0,49;51,64;0,626;3589
241160;São Bento do Norte (RN);198;17,1;124,0039829;81,98;0,56;53,75;0,643;3378
354860;São Bento do Sapucaí (SP);251,2;41,2;132,9090689;242,83;0,54;33,7;0,776;10355
421580;São Bento do Sul (SC);487,7;134,1;170,7787637;324,54;0,49;33,96;0,838;65437
172010;São Bento do Tocantins (TO);1437,6;2,6;473,4356133;69,29;0,61;64,33;0,612;3738
241170;São Bento do Trairi (RN);168,4;19,2;114,4844138;65,22;0,59;62,98;0,616;3244
261300;São Bento do Una (PE);715,9;63,3;179,5935854;155,61;0,78;56,72;0,623;45360
421575;São Bernardino (SC);210,4;14,9;454,5496511;186,32;0,58;47,9;0,748;3140
211060;São Bernardo (MA);1228,3;18,2;228,6573177;47,6;0,63;67,93;0,538;22720
354870;São Bernardo do Campo (SP);407,1;1720,5;17,76101981;505,45;0,56;53,51;0,834;703177
421590;São Bonifácio (SC);452,4;7,1;50,37451284;196,33;0,46;34,29;0,785;3218
431800;São Borja (RS);3615,4;17,9;486,8415813;246,99;0,6;41,61;0,798;64869
220955;São Braz do Piauí (PI);556,7;7,5;430,9437406;67,33;0,52;55,55;0,593;4192
270820;São Brás (AL);140,6;46,6;137,574773;64,62;0,63;63,82;0,606;6551
316090;São Brás do Suaçuí (MG);110,7;29,6;89,78792671;168,99;0,55;41,36;0,743;3282
150710;São Caetano de Odivelas (PA);727,3;21,5;95,11003697;95,26;0,47;44,73;0,7;15595
354880;São Caetano do Sul (SP);15,4;9100,3;12,01603479;834;0,5;50,66;0,919;140159
261310;São Caitano (PE);373,9;89,3;142,0556474;93,86;0,6;56,72;0,58;33426
354890;São Carlos (SP);1143,9;168,7;213,1538302;456,25;0,52;38,23;0,841;192998
421600;São Carlos (SC);158,2;59,2;443,4916892;389,92;0,61;35,88;0,811;9364
412460;São Carlos do Ivaí (PR);215,9;27,3;400,264843;203,26;0,47;28,92;0,738;5904
421605;São Cristovão do Sul (SC);350,8;13,1;190,1661005;165,44;0,5;39,43;0,764;4504
280670;São Cristóvão (SE);432,4;149,2;18,63459138;128,06;0,54;49,29;0,7;64647
292890;São Desidério (BA);14876,1;1,3;703,8091849;82,37;0,56;59,12;0,61;19006
280680;São Domingos (SE);102,3;90,6;55,74825203;81,2;0,46;48,06;0,594;9260
292895;São Domingos (BA);252,1;33,8;197,8487319;89,52;0,45;44,19;0,624;8526
421610;São Domingos (SC);384,9;24,8;410,6184105;307,9;0,63;43,75;0,793;9540
521980;São Domingos (GO);3308;2,9;481,8295554;106,03;0,63;57,57;0,631;9636
316095;São Domingos das Dores (MG);61,3;84,8;206,0481848;171,83;0,57;42,56;0,723;5192
251396;São Domingos de Pombal (PB);228,2;10,9;341,2560537;71,22;0,53;56,26;0,561;2498
150715;São Domingos do Araguaia (PA);1398,5;14,2;454,3020972;113,55;0,58;47,34;0,671;20005
211065;São Domingos do Azeitão (MA);879,6;7,1;477,0987838;66,65;0,56;59,12;0,609;6289
150720;São Domingos do Capim (PA);1691,9;16,2;84,55382833;70,34;0,57;56,42;0,625;27405
251394;São Domingos do Cariri (PB);239,8;9,1;182,4433812;93,53;0,51;49,64;0,675;2189
211070;São Domingos do Maranhão (MA);1323,6;25,4;338,593504;90,63;0,54;49,96;0,595;33049
320465;São Domingos do Norte (ES);298,9;25,3;133,9488875;165,51;0,54;47,51;0,71;7547
316100;São Domingos do Prata (MG);749,1;23,5;103,4069232;168,81;0,62;43,58;0,751;17642
431805;São Domingos do Sul (RS);81,2;34,9;178,6702402;301,03;0,46;38,17;0,812;2831
